iter 00001 | success 0.000 | cost 0.0 | energy 0.0 | reach_rate 0.000 | safe_rate 0.703 | unsafe_before_reach 0.000 | no_reach 1.000 | actor_loss 0.02321 | energy_loss 103.55479 | reach_loss 79248.00781 | mean_bound_loss 0.00000 | entropy 2.1761 | gamma_reach 0.999000 | ent_coef 0.00100 | elapsed 14.57s
debug 00020 | std_mean 0.4996 | std_min 0.4991 | std_max 0.5000 | done_mean 0.8878 | energy_min_ratio 0.5005 | energy_neg_ratio 0.7797 | e_cons [5.299e+00, 8.000e+00] | first_emin_step 100.41 | act_clip_ratio 0.5192 | act_abs [1.448e+00, 8.807e+00] | act_mean_abs [1.384e+00, 8.512e+00] | act_mean_clip_ratio 0.4792 | clipped_act_abs [7.439e-01, 1.000e+00] | act_mean_abs_dim [2.091e+00, 1.519e+00, 5.409e-01] | act_mean_clip_dim [0.7398, 0.5723, 0.1255] | clipped_act_abs_dim [8.685e-01, 7.945e-01, 5.686e-01] | init_energy [-3.662e+02, 1.339e+02, 7.949e+02] | v_reach [-1.008e+02, 3.745e+03] | t_reach [-6.411e+01, 9.208e+02] | reach_clip_ratio 0.0000 | open_ratio 0.1122 | t_done [1.180e+01, 9.208e+02] | t_open [-6.411e+01, 7.502e+02] | v_open [-6.919e+01, 2.689e+03] | tmin_src done 0 t 199 v -6.270e+01 next_v -6.420e+01 g 2.963e+02 h -3.000e+02 energy -2.378e+02 | adv_total_std 6.123e+02 | adv_open_std 5.604e+02
iter 00021 | success 0.000 | cost 0.0 | energy 0.0 | reach_rate 0.000 | safe_rate 0.438 | unsafe_before_reach 0.000 | no_reach 1.000 | actor_loss 0.29633 | energy_loss 282.91136 | reach_loss 320703.30977 | mean_bound_loss 0.46017 | entropy 2.1766 | gamma_reach 0.999792 | ent_coef 0.00060 | elapsed 15.68s
iter 00022 | success 0.016 | cost 22.0 | energy 103.9 | reach_rate 0.016 | safe_rate 0.406 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.30841 | energy_loss 399.82646 | reach_loss 304458.60195 | mean_bound_loss 0.18321 | entropy 2.1773 | gamma_reach 0.999832 | ent_coef 0.00058 | elapsed 15.63s
iter 00023 | success 0.016 | cost 0.0 | energy 3.6 | reach_rate 0.016 | safe_rate 0.391 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.27735 | energy_loss 307.75106 | reach_loss 328363.68008 | mean_bound_loss 0.36336 | entropy 2.1767 | gamma_reach 0.999871 | ent_coef 0.00056 | elapsed 15.58s
iter 00024 | success 0.000 | cost 0.0 | energy 0.0 | reach_rate 0.000 | safe_rate 0.391 | unsafe_before_reach 0.000 | no_reach 1.000 | actor_loss 0.29145 | energy_loss 229.54989 | reach_loss 371062.69727 | mean_bound_loss 0.46391 | entropy 2.1771 | gamma_reach 0.999911 | ent_coef 0.00054 | elapsed 15.67s
iter 00025 | success 0.016 | cost 139.0 | energy 417.4 | reach_rate 0.016 | safe_rate 0.438 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.29420 | energy_loss 294.47211 | reach_loss 499855.76836 | mean_bound_loss 0.01198 | entropy 2.1774 | gamma_reach 0.999950 | ent_coef 0.00052 | elapsed 15.57s
iter 00026 | success 0.016 | cost 1.0 | energy 8.2 | reach_rate 0.016 | safe_rate 0.375 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.31715 | energy_loss 274.23002 | reach_loss 596032.69141 | mean_bound_loss 0.29663 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00050 | elapsed 15.75s
iter 00027 | success 0.031 | cost 0.0 | energy 3.1 | reach_rate 0.031 | safe_rate 0.453 | unsafe_before_reach 0.000 | no_reach 0.969 | actor_loss 0.32008 | energy_loss 306.71025 | reach_loss 712801.90156 | mean_bound_loss 0.75819 | entropy 2.1764 | gamma_reach 0.999990 | ent_coef 0.00048 | elapsed 15.58s
iter 00028 | success 0.078 | cost 58.2 | energy 163.1 | reach_rate 0.078 | safe_rate 0.406 | unsafe_before_reach 0.000 | no_reach 0.922 | actor_loss 0.29912 | energy_loss 484.40737 | reach_loss 540267.75781 | mean_bound_loss 0.26607 | entropy 2.1740 | gamma_reach 0.999990 | ent_coef 0.00046 | elapsed 15.75s
iter 00029 | success 0.000 | cost 0.0 | energy 0.0 | reach_rate 0.000 | safe_rate 0.391 | unsafe_before_reach 0.000 | no_reach 1.000 | actor_loss 0.28826 | energy_loss 220.12798 | reach_loss 599225.72500 | mean_bound_loss 0.31632 | entropy 2.1715 | gamma_reach 0.999990 | ent_coef 0.00044 | elapsed 15.68s
iter 00030 | success 0.016 | cost 0.0 | energy 7.3 | reach_rate 0.016 | safe_rate 0.391 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.28135 | energy_loss 599.67271 | reach_loss 514458.80234 | mean_bound_loss 0.20085 | entropy 2.1704 | gamma_reach 0.999990 | ent_coef 0.00042 | elapsed 16.03s
debug 00030 | std_mean 0.4988 | std_min 0.4969 | std_max 0.5000 | done_mean 0.8497 | energy_min_ratio 0.4426 | energy_neg_ratio 0.7404 | e_cons [5.315e+00, 8.000e+00] | first_emin_step 112.05 | act_clip_ratio 0.5120 | act_abs [1.451e+00, 1.012e+01] | act_mean_abs [1.392e+00, 9.617e+00] | act_mean_clip_ratio 0.4585 | clipped_act_abs [7.460e-01, 1.000e+00] | act_mean_abs_dim [1.858e+00, 1.486e+00, 8.337e-01] | act_mean_clip_dim [0.6368, 0.5036, 0.2352] | clipped_act_abs_dim [8.119e-01, 7.749e-01, 6.512e-01] | init_energy [-3.890e+02, 1.944e+02, 7.796e+02] | v_reach [-1.520e+02, 5.086e+03] | t_reach [-3.000e+02, 9.353e+02] | reach_clip_ratio 0.0001 | open_ratio 0.1503 | t_done [-3.000e+02, 9.353e+02] | t_open [-8.779e+01, 7.069e+02] | v_open [-1.028e+02, 3.402e+03] | tmin_src done 1 t 0 v -1.120e+02 next_v -1.219e+02 g -3.000e+02 h -3.000e+02 energy 4.164e+02 | adv_total_std 9.146e+02 | adv_open_std 8.406e+02
iter 00031 | success 0.016 | cost 10.0 | energy 52.5 | reach_rate 0.016 | safe_rate 0.359 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.20416 | energy_loss 989.73159 | reach_loss 456239.58086 | mean_bound_loss 0.14853 | entropy 2.1705 | gamma_reach 0.999990 | ent_coef 0.00040 | elapsed 15.99s
iter 00032 | success 0.031 | cost 34.5 | energy 146.9 | reach_rate 0.031 | safe_rate 0.234 | unsafe_before_reach 0.000 | no_reach 0.969 | actor_loss 0.30975 | energy_loss 776.58761 | reach_loss 569872.43633 | mean_bound_loss 0.45242 | entropy 2.1702 | gamma_reach 0.999990 | ent_coef 0.00038 | elapsed 16.04s
iter 00033 | success 0.031 | cost 10.5 | energy 26.0 | reach_rate 0.062 | safe_rate 0.359 | unsafe_before_reach 0.031 | no_reach 0.938 | actor_loss 0.38701 | energy_loss 1541.19073 | reach_loss 741476.93203 | mean_bound_loss 1.05937 | entropy 2.1698 | gamma_reach 0.999990 | ent_coef 0.00036 | elapsed 15.82s
iter 00034 | success 0.172 | cost 73.4 | energy 227.6 | reach_rate 0.266 | safe_rate 0.344 | unsafe_before_reach 0.094 | no_reach 0.734 | actor_loss 0.32164 | energy_loss 3214.78458 | reach_loss 2502108.40000 | mean_bound_loss 1.34866 | entropy 2.1721 | gamma_reach 0.999990 | ent_coef 0.00034 | elapsed 15.79s
iter 00035 | success 0.062 | cost 27.5 | energy 195.2 | reach_rate 0.078 | safe_rate 0.328 | unsafe_before_reach 0.016 | no_reach 0.922 | actor_loss 0.29854 | energy_loss 958.41404 | reach_loss 486450.71953 | mean_bound_loss 1.09614 | entropy 2.1753 | gamma_reach 0.999990 | ent_coef 0.00032 | elapsed 15.61s
iter 00036 | success 0.016 | cost 37.0 | energy 277.9 | reach_rate 0.016 | safe_rate 0.328 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.26467 | energy_loss 843.07055 | reach_loss 369754.02656 | mean_bound_loss 0.71656 | entropy 2.1771 | gamma_reach 0.999990 | ent_coef 0.00030 | elapsed 15.74s
iter 00037 | success 0.031 | cost 23.5 | energy 151.7 | reach_rate 0.047 | safe_rate 0.453 | unsafe_before_reach 0.016 | no_reach 0.953 | actor_loss 0.30383 | energy_loss 585.29867 | reach_loss 581455.39336 | mean_bound_loss 0.24708 | entropy 2.1768 | gamma_reach 0.999990 | ent_coef 0.00028 | elapsed 15.56s
iter 00038 | success 0.062 | cost 4.0 | energy 38.3 | reach_rate 0.062 | safe_rate 0.359 | unsafe_before_reach 0.000 | no_reach 0.938 | actor_loss 0.32005 | energy_loss 645.07968 | reach_loss 549935.34062 | mean_bound_loss 0.58357 | entropy 2.1756 | gamma_reach 0.999990 | ent_coef 0.00026 | elapsed 15.72s
iter 00039 | success 0.016 | cost 4.0 | energy 40.0 | reach_rate 0.016 | safe_rate 0.297 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.24127 | energy_loss 224.34227 | reach_loss 324278.01016 | mean_bound_loss 0.78258 | entropy 2.1767 | gamma_reach 0.999990 | ent_coef 0.00024 | elapsed 15.62s
iter 00040 | success 0.000 | cost 0.0 | energy 0.0 | reach_rate 0.000 | safe_rate 0.312 | unsafe_before_reach 0.000 | no_reach 1.000 | actor_loss 0.30972 | energy_loss 415.84109 | reach_loss 483682.98398 | mean_bound_loss 0.32189 | entropy 2.1773 | gamma_reach 0.999990 | ent_coef 0.00022 | elapsed 15.78s
debug 00040 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.8637 | energy_min_ratio 0.5036 | energy_neg_ratio 0.7935 | e_cons [5.300e+00, 8.000e+00] | first_emin_step 99.78 | act_clip_ratio 0.5068 | act_abs [1.377e+00, 1.311e+01] | act_mean_abs [1.312e+00, 1.218e+01] | act_mean_clip_ratio 0.4772 | clipped_act_abs [7.452e-01, 1.000e+00] | act_mean_abs_dim [1.695e+00, 9.882e-01, 1.253e+00] | act_mean_clip_dim [0.5202, 0.4191, 0.4923] | clipped_act_abs_dim [7.657e-01, 7.225e-01, 7.473e-01] | init_energy [-3.796e+02, 1.484e+02, 7.191e+02] | v_reach [-1.993e+02, 6.201e+03] | t_reach [-1.120e+02, 9.469e+02] | reach_clip_ratio 0.0044 | open_ratio 0.1363 | t_done [5.803e+01, 9.469e+02] | t_open [-1.120e+02, 6.859e+02] | v_open [-1.431e+02, 3.411e+03] | tmin_src done 0 t 199 v -1.057e+02 next_v -1.121e+02 g 4.363e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 8.296e+02 | adv_open_std 5.007e+02
iter 00041 | success 0.047 | cost 16.0 | energy 106.8 | reach_rate 0.047 | safe_rate 0.266 | unsafe_before_reach 0.000 | no_reach 0.953 | actor_loss 0.21813 | energy_loss 953.81632 | reach_loss 743057.88906 | mean_bound_loss 0.73003 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00020 | elapsed 15.74s
iter 00042 | success 0.047 | cost 47.7 | energy 41.6 | reach_rate 0.047 | safe_rate 0.156 | unsafe_before_reach 0.000 | no_reach 0.953 | actor_loss 0.25049 | energy_loss 2744.83961 | reach_loss 1198110.14531 | mean_bound_loss 0.53622 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00018 | elapsed 15.84s
iter 00043 | success 0.000 | cost 0.0 | energy 0.0 | reach_rate 0.000 | safe_rate 0.125 | unsafe_before_reach 0.000 | no_reach 1.000 | actor_loss 0.25326 | energy_loss 2196.23921 | reach_loss 911352.30859 | mean_bound_loss 0.97356 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00016 | elapsed 15.67s
iter 00044 | success 0.047 | cost 23.3 | energy 188.8 | reach_rate 0.062 | safe_rate 0.125 | unsafe_before_reach 0.016 | no_reach 0.938 | actor_loss 0.30912 | energy_loss 1504.88936 | reach_loss 829304.52344 | mean_bound_loss 1.31454 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00014 | elapsed 15.74s
iter 00045 | success 0.125 | cost 74.0 | energy 281.8 | reach_rate 0.203 | safe_rate 0.266 | unsafe_before_reach 0.078 | no_reach 0.797 | actor_loss 0.26789 | energy_loss 823.11205 | reach_loss 441679.30547 | mean_bound_loss 1.68264 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00012 | elapsed 14.68s
iter 00046 | success 0.016 | cost 17.0 | energy 140.3 | reach_rate 0.016 | safe_rate 0.219 | unsafe_before_reach 0.000 | no_reach 0.984 | actor_loss 0.26361 | energy_loss 740.93335 | reach_loss 468549.83398 | mean_bound_loss 1.31574 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00010 | elapsed 15.60s
iter 00047 | success 0.078 | cost 71.2 | energy 299.8 | reach_rate 0.109 | safe_rate 0.266 | unsafe_before_reach 0.031 | no_reach 0.891 | actor_loss 0.28888 | energy_loss 712.98597 | reach_loss 451278.78711 | mean_bound_loss 0.45377 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00008 | elapsed 15.73s
iter 00048 | success 0.203 | cost 83.8 | energy 276.8 | reach_rate 0.500 | safe_rate 0.250 | unsafe_before_reach 0.297 | no_reach 0.500 | actor_loss 0.29289 | energy_loss 1012.27078 | reach_loss 489095.49414 | mean_bound_loss 0.77054 | entropy 2.1773 | gamma_reach 0.999990 | ent_coef 0.00006 | elapsed 15.60s
iter 00049 | success 0.141 | cost 74.6 | energy 291.2 | reach_rate 0.203 | safe_rate 0.234 | unsafe_before_reach 0.062 | no_reach 0.797 | actor_loss 0.29514 | energy_loss 1241.76777 | reach_loss 534248.40469 | mean_bound_loss 0.41661 | entropy 2.1770 | gamma_reach 0.999990 | ent_coef 0.00004 | elapsed 15.62s
iter 00050 | success 0.016 | cost 76.0 | energy 480.0 | reach_rate 0.031 | safe_rate 0.188 | unsafe_before_reach 0.016 | no_reach 0.969 | actor_loss 0.29449 | energy_loss 807.70757 | reach_loss 505747.44727 | mean_bound_loss 0.28775 | entropy 2.1740 | gamma_reach 0.999990 | ent_coef 0.00002 | elapsed 15.58s
debug 00050 | std_mean 0.4990 | std_min 0.4983 | std_max 0.4998 | done_mean 0.8912 | energy_min_ratio 0.4486 | energy_neg_ratio 0.7593 | e_cons [4.857e+00, 8.000e+00] | first_emin_step 110.83 | act_clip_ratio 0.4570 | act_abs [1.489e+00, 1.276e+01] | act_mean_abs [1.394e+00, 1.220e+01] | act_mean_clip_ratio 0.4093 | clipped_act_abs [6.989e-01, 1.000e+00] | act_mean_abs_dim [1.126e+00, 2.090e+00, 9.652e-01] | act_mean_clip_dim [0.3000, 0.6308, 0.2972] | clipped_act_abs_dim [6.591e-01, 8.039e-01, 6.336e-01] | init_energy [-3.992e+02, 1.646e+02, 7.835e+02] | v_reach [-3.515e+02, 6.447e+03] | t_reach [-3.000e+02, 7.804e+02] | reach_clip_ratio 0.0020 | open_ratio 0.1088 | t_done [-3.000e+02, 7.804e+02] | t_open [-2.945e+02, 5.891e+02] | v_open [-3.122e+02, 4.948e+03] | tmin_src done 1 t 77 v -3.454e+02 next_v -3.515e+02 g -3.000e+02 h -3.000e+02 energy 1.942e+02 | adv_total_std 8.794e+02 | adv_open_std 7.731e+02
