debug 00080 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.9120 | energy_min_ratio 0.4373 | energy_neg_ratio 0.7463 | e_cons [5.265e+00, 8.000e+00] | first_emin_step 113.10 | act_clip_ratio 0.5179 | act_abs [2.589e+00, 4.050e+01] | act_mean_abs [2.511e+00, 3.988e+01] | act_mean_clip_ratio 0.4687 | clipped_act_abs [7.395e-01, 1.000e+00] | init_energy [-3.994e+02, 1.992e+02, 7.998e+02] | v_reach [-9.399e+03, 2.808e+03] | t_reach [-4.999e+03, 1.186e+03] | reach_clip_ratio 0.1872 | open_ratio 0.0880 | t_done [-3.000e+02, 1.186e+03] | t_open [-4.999e+03, 7.901e+02] | v_open [-9.172e+03, 2.799e+03] | tmin_src done 0 t 199 v -4.348e+03 next_v -5.000e+03 g -3.000e+02 h -3.000e+02 energy -3.031e+02 | adv_total_std 6.953e+02 | adv_open_std 6.054e+02
iter 00081 | success 0.231 | cost 84.3 | energy 319.8 | actor_loss 0.33463 | energy_loss 5018.43776 | reach_loss 8017572.06250 | mean_bound_loss 2.85932 | entropy 2.1774 | gamma_reach 0.999792 | ent_coef 0.00060 | elapsed 28.48s
iter 00082 | success 0.192 | cost 87.2 | energy 342.1 | actor_loss 0.34865 | energy_loss 3086.34393 | reach_loss 9369775.38750 | mean_bound_loss 2.05235 | entropy 2.1772 | gamma_reach 0.999802 | ent_coef 0.00060 | elapsed 28.47s
iter 00083 | success 0.146 | cost 92.4 | energy 323.7 | actor_loss 0.34095 | energy_loss 3119.12191 | reach_loss 8527457.27500 | mean_bound_loss 2.04986 | entropy 2.1771 | gamma_reach 0.999812 | ent_coef 0.00059 | elapsed 28.51s
iter 00084 | success 0.096 | cost 104.0 | energy 311.2 | actor_loss 0.35371 | energy_loss 1742.22314 | reach_loss 2333240.28125 | mean_bound_loss 2.40748 | entropy 2.1767 | gamma_reach 0.999822 | ent_coef 0.00059 | elapsed 28.51s
iter 00085 | success 0.033 | cost 63.9 | energy 203.9 | actor_loss 0.34295 | energy_loss 2151.22819 | reach_loss 3023746.57500 | mean_bound_loss 2.30350 | entropy 2.1759 | gamma_reach 0.999832 | ent_coef 0.00058 | elapsed 28.16s
iter 00086 | success 0.020 | cost 24.2 | energy 111.4 | actor_loss 0.34530 | energy_loss 1768.59143 | reach_loss 3441408.21875 | mean_bound_loss 1.88500 | entropy 2.1757 | gamma_reach 0.999842 | ent_coef 0.00057 | elapsed 28.19s
iter 00087 | success 0.026 | cost 62.4 | energy 214.8 | actor_loss 0.34260 | energy_loss 3468.53389 | reach_loss 3204391.43438 | mean_bound_loss 1.68050 | entropy 2.1753 | gamma_reach 0.999851 | ent_coef 0.00057 | elapsed 28.69s
iter 00088 | success 0.022 | cost 45.1 | energy 206.9 | actor_loss 0.34282 | energy_loss 3757.20484 | reach_loss 3565435.02500 | mean_bound_loss 0.69964 | entropy 2.1764 | gamma_reach 0.999861 | ent_coef 0.00056 | elapsed 28.71s
iter 00089 | success 0.065 | cost 60.6 | energy 299.4 | actor_loss 0.37583 | energy_loss 3381.63538 | reach_loss 3752045.46875 | mean_bound_loss 1.63411 | entropy 2.1767 | gamma_reach 0.999871 | ent_coef 0.00056 | elapsed 28.76s
iter 00090 | success 0.095 | cost 66.3 | energy 312.1 | actor_loss 0.35852 | energy_loss 3756.57351 | reach_loss 3781320.82500 | mean_bound_loss 0.94974 | entropy 2.1762 | gamma_reach 0.999881 | ent_coef 0.00056 | elapsed 28.78s
debug 00090 | std_mean 0.4998 | std_min 0.4994 | std_max 0.5000 | done_mean 0.8969 | energy_min_ratio 0.5285 | energy_neg_ratio 0.7858 | e_cons [6.504e+00, 8.000e+00] | first_emin_step 94.77 | act_clip_ratio 0.7269 | act_abs [3.555e+00, 2.592e+01] | act_mean_abs [3.516e+00, 2.546e+01] | act_mean_clip_ratio 0.7170 | clipped_act_abs [8.588e-01, 1.000e+00] | init_energy [-3.987e+02, 2.019e+02, 7.998e+02] | v_reach [-1.213e+04, 3.419e+03] | t_reach [-4.999e+03, 1.177e+03] | reach_clip_ratio 0.0640 | open_ratio 0.1031 | t_done [-3.000e+02, 1.177e+03] | t_open [-4.999e+03, 7.897e+02] | v_open [-1.096e+04, 3.367e+03] | tmin_src done 0 t 199 v -9.252e+03 next_v -5.000e+03 g 6.549e+01 h -3.000e+02 energy -4.000e+02 | adv_total_std 9.729e+02 | adv_open_std 9.166e+02
iter 00091 | success 0.090 | cost 72.1 | energy 321.8 | actor_loss 0.36192 | energy_loss 3206.21177 | reach_loss 3540849.38125 | mean_bound_loss 1.00990 | entropy 2.1758 | gamma_reach 0.999891 | ent_coef 0.00055 | elapsed 28.08s
iter 00092 | success 0.085 | cost 76.0 | energy 320.9 | actor_loss 0.36077 | energy_loss 2999.50390 | reach_loss 3620283.04062 | mean_bound_loss 1.19997 | entropy 2.1747 | gamma_reach 0.999901 | ent_coef 0.00055 | elapsed 28.23s
iter 00093 | success 0.077 | cost 69.9 | energy 321.3 | actor_loss 0.36293 | energy_loss 5334.80060 | reach_loss 3735579.57812 | mean_bound_loss 1.70396 | entropy 2.1739 | gamma_reach 0.999911 | ent_coef 0.00054 | elapsed 28.85s
iter 00094 | success 0.069 | cost 72.2 | energy 349.0 | actor_loss 0.36297 | energy_loss 2468.81183 | reach_loss 3747250.34687 | mean_bound_loss 1.43385 | entropy 2.1735 | gamma_reach 0.999921 | ent_coef 0.00053 | elapsed 28.61s
iter 00095 | success 0.053 | cost 75.5 | energy 373.6 | actor_loss 0.36115 | energy_loss 2472.32766 | reach_loss 4017319.25625 | mean_bound_loss 1.36688 | entropy 2.1720 | gamma_reach 0.999931 | ent_coef 0.00053 | elapsed 28.58s
iter 00096 | success 0.039 | cost 58.7 | energy 311.3 | actor_loss 0.36180 | energy_loss 4250.03582 | reach_loss 4330590.82500 | mean_bound_loss 0.78468 | entropy 2.1736 | gamma_reach 0.999941 | ent_coef 0.00052 | elapsed 28.69s
iter 00097 | success 0.034 | cost 66.8 | energy 351.8 | actor_loss 0.36674 | energy_loss 3545.48577 | reach_loss 4338608.65625 | mean_bound_loss 1.10315 | entropy 2.1773 | gamma_reach 0.999950 | ent_coef 0.00052 | elapsed 28.33s
iter 00098 | success 0.024 | cost 46.5 | energy 253.6 | actor_loss 0.36284 | energy_loss 3568.95000 | reach_loss 4856016.95000 | mean_bound_loss 1.09578 | entropy 2.1774 | gamma_reach 0.999960 | ent_coef 0.00052 | elapsed 28.37s
iter 00099 | success 0.043 | cost 65.5 | energy 345.4 | actor_loss 0.36327 | energy_loss 3023.90326 | reach_loss 5030390.01250 | mean_bound_loss 1.49459 | entropy 2.1773 | gamma_reach 0.999970 | ent_coef 0.00051 | elapsed 28.61s
iter 00100 | success 0.029 | cost 42.9 | energy 223.8 | actor_loss 0.36166 | energy_loss 3761.74992 | reach_loss 5705990.95625 | mean_bound_loss 0.74564 | entropy 2.1773 | gamma_reach 0.999980 | ent_coef 0.00051 | elapsed 28.75s
debug 00100 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.8873 | energy_min_ratio 0.5432 | energy_neg_ratio 0.7920 | e_cons [6.714e+00, 8.000e+00] | first_emin_step 91.81 | act_clip_ratio 0.7670 | act_abs [3.814e+00, 2.668e+01] | act_mean_abs [3.781e+00, 2.626e+01] | act_mean_clip_ratio 0.7570 | clipped_act_abs [8.782e-01, 1.000e+00] | init_energy [-3.987e+02, 2.022e+02, 7.997e+02] | v_reach [-1.429e+04, 3.256e+03] | t_reach [-5.000e+03, 1.200e+03] | reach_clip_ratio 0.0946 | open_ratio 0.1127 | t_done [-3.000e+02, 1.200e+03] | t_open [-5.000e+03, 7.688e+02] | v_open [-1.325e+04, 3.220e+03] | tmin_src done 0 t 199 v -1.036e+04 next_v -5.000e+03 g 9.704e+01 h -3.000e+02 energy -4.000e+02 | adv_total_std 9.448e+02 | adv_open_std 8.621e+02
iter 00101 | success 0.021 | cost 47.4 | energy 245.3 | actor_loss 0.36048 | energy_loss 3345.57151 | reach_loss 5877864.76250 | mean_bound_loss 1.03022 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00050 | elapsed 30.51s
iter 00102 | success 0.019 | cost 37.8 | energy 204.4 | actor_loss 0.34854 | energy_loss 3920.44151 | reach_loss 5828991.89375 | mean_bound_loss 1.21908 | entropy 2.1773 | gamma_reach 0.999990 | ent_coef 0.00049 | elapsed 28.60s
iter 00103 | success 0.016 | cost 28.0 | energy 176.6 | actor_loss 0.33961 | energy_loss 2901.82823 | reach_loss 4549913.91875 | mean_bound_loss 1.02077 | entropy 2.1767 | gamma_reach 0.999990 | ent_coef 0.00049 | elapsed 28.67s
iter 00104 | success 0.020 | cost 26.8 | energy 161.4 | actor_loss 0.33322 | energy_loss 3846.47426 | reach_loss 3528047.90000 | mean_bound_loss 0.63707 | entropy 2.1769 | gamma_reach 0.999990 | ent_coef 0.00049 | elapsed 29.20s
iter 00105 | success 0.019 | cost 31.1 | energy 182.7 | actor_loss 0.33369 | energy_loss 1332.53799 | reach_loss 4145241.87500 | mean_bound_loss 0.67845 | entropy 2.1772 | gamma_reach 0.999990 | ent_coef 0.00048 | elapsed 28.80s
iter 00106 | success 0.025 | cost 39.3 | energy 247.7 | actor_loss 0.33852 | energy_loss 1133.28772 | reach_loss 4944188.73125 | mean_bound_loss 0.61449 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00047 | elapsed 29.72s
iter 00107 | success 0.018 | cost 28.6 | energy 190.2 | actor_loss 0.33405 | energy_loss 880.86477 | reach_loss 5653712.48125 | mean_bound_loss 0.45378 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00047 | elapsed 28.73s
iter 00108 | success 0.020 | cost 42.9 | energy 257.8 | actor_loss 0.33167 | energy_loss 921.46471 | reach_loss 6806607.66875 | mean_bound_loss 0.81959 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00046 | elapsed 28.73s
iter 00109 | success 0.018 | cost 32.0 | energy 177.8 | actor_loss 0.34675 | energy_loss 3213.39502 | reach_loss 8653821.28750 | mean_bound_loss 2.37555 | entropy 2.1761 | gamma_reach 0.999990 | ent_coef 0.00046 | elapsed 28.57s
iter 00110 | success 0.025 | cost 52.9 | energy 272.7 | actor_loss 0.35995 | energy_loss 1788.81190 | reach_loss 12028831.75000 | mean_bound_loss 1.41166 | entropy 2.1744 | gamma_reach 0.999990 | ent_coef 0.00046 | elapsed 28.26s
debug 00110 | std_mean 0.4995 | std_min 0.4985 | std_max 0.5000 | done_mean 0.9385 | energy_min_ratio 0.5334 | energy_neg_ratio 0.7962 | e_cons [6.263e+00, 8.000e+00] | first_emin_step 93.78 | act_clip_ratio 0.6876 | act_abs [3.494e+00, 2.435e+01] | act_mean_abs [3.451e+00, 2.350e+01] | act_mean_clip_ratio 0.6600 | clipped_act_abs [8.355e-01, 1.000e+00] | init_energy [-3.999e+02, 1.890e+02, 7.997e+02] | v_reach [-3.089e+04, 2.465e+03] | t_reach [-5.000e+03, 1.058e+03] | reach_clip_ratio 0.1165 | open_ratio 0.0615 | t_done [-3.000e+02, 1.058e+03] | t_open [-5.000e+03, 7.955e+02] | v_open [-2.870e+04, 2.358e+03] | tmin_src done 0 t 199 v -2.437e+04 next_v -5.000e+03 g 1.059e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 6.534e+02 | adv_open_std 5.630e+02
iter 00111 | success 0.024 | cost 40.8 | energy 234.3 | actor_loss 0.35375 | energy_loss 1158.92003 | reach_loss 10471910.06250 | mean_bound_loss 1.19177 | entropy 2.1745 | gamma_reach 0.999990 | ent_coef 0.00045 | elapsed 28.64s
iter 00112 | success 0.029 | cost 43.2 | energy 264.1 | actor_loss 0.35385 | energy_loss 1117.66489 | reach_loss 10086163.87500 | mean_bound_loss 1.31602 | entropy 2.1756 | gamma_reach 0.999990 | ent_coef 0.00044 | elapsed 28.43s
iter 00113 | success 0.032 | cost 49.1 | energy 305.0 | actor_loss 0.35425 | energy_loss 617.52067 | reach_loss 10999884.10000 | mean_bound_loss 1.32441 | entropy 2.1764 | gamma_reach 0.999990 | ent_coef 0.00044 | elapsed 28.65s
iter 00114 | success 0.031 | cost 45.0 | energy 288.7 | actor_loss 0.35398 | energy_loss 1059.16655 | reach_loss 13341903.45000 | mean_bound_loss 1.80924 | entropy 2.1766 | gamma_reach 0.999990 | ent_coef 0.00044 | elapsed 28.76s
iter 00115 | success 0.031 | cost 48.3 | energy 287.2 | actor_loss 0.35242 | energy_loss 625.98117 | reach_loss 12772713.16250 | mean_bound_loss 1.54020 | entropy 2.1746 | gamma_reach 0.999990 | ent_coef 0.00043 | elapsed 28.59s
iter 00116 | success 0.023 | cost 40.9 | energy 262.1 | actor_loss 0.35022 | energy_loss 837.63539 | reach_loss 14184949.53750 | mean_bound_loss 1.24965 | entropy 2.1735 | gamma_reach 0.999990 | ent_coef 0.00043 | elapsed 28.35s
iter 00117 | success 0.024 | cost 31.9 | energy 203.3 | actor_loss 0.35137 | energy_loss 2404.05921 | reach_loss 14461666.57500 | mean_bound_loss 1.57621 | entropy 2.1733 | gamma_reach 0.999990 | ent_coef 0.00042 | elapsed 28.64s
iter 00118 | success 0.024 | cost 32.2 | energy 208.9 | actor_loss 0.34541 | energy_loss 1064.04771 | reach_loss 13898180.07500 | mean_bound_loss 1.49003 | entropy 2.1735 | gamma_reach 0.999990 | ent_coef 0.00042 | elapsed 28.63s
iter 00119 | success 0.034 | cost 41.5 | energy 289.0 | actor_loss 0.33558 | energy_loss 661.74468 | reach_loss 11348681.46250 | mean_bound_loss 0.73199 | entropy 2.1740 | gamma_reach 0.999990 | ent_coef 0.00041 | elapsed 28.66s
iter 00120 | success 0.067 | cost 64.5 | energy 429.5 | actor_loss 0.32659 | energy_loss 723.26891 | reach_loss 9954945.95000 | mean_bound_loss 0.82329 | entropy 2.1751 | gamma_reach 0.999990 | ent_coef 0.00041 | elapsed 28.75s
debug 00120 | std_mean 0.4997 | std_min 0.4991 | std_max 0.5000 | done_mean 0.9619 | energy_min_ratio 0.5264 | energy_neg_ratio 0.7791 | e_cons [6.514e+00, 8.000e+00] | first_emin_step 95.20 | act_clip_ratio 0.7309 | act_abs [3.072e+00, 1.523e+01] | act_mean_abs [3.032e+00, 1.439e+01] | act_mean_clip_ratio 0.7199 | clipped_act_abs [8.593e-01, 1.000e+00] | init_energy [-3.999e+02, 2.050e+02, 7.996e+02] | v_reach [-3.633e+04, 1.483e+03] | t_reach [-5.000e+03, 1.042e+03] | reach_clip_ratio 0.0929 | open_ratio 0.0381 | t_done [-3.000e+02, 1.042e+03] | t_open [-5.000e+03, 7.849e+02] | v_open [-3.570e+04, 1.313e+03] | tmin_src done 0 t 199 v -7.991e+03 next_v -5.000e+03 g 6.784e+01 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.289e+02 | adv_open_std 2.583e+02
iter 00121 | success 0.086 | cost 75.8 | energy 497.4 | actor_loss 0.32319 | energy_loss 599.76484 | reach_loss 9724914.71250 | mean_bound_loss 0.69983 | entropy 2.1759 | gamma_reach 0.999990 | ent_coef 0.00040 | elapsed 28.80s
iter 00122 | success 0.119 | cost 93.2 | energy 481.9 | actor_loss 0.32140 | energy_loss 941.32495 | reach_loss 15809256.87500 | mean_bound_loss 1.06995 | entropy 2.1753 | gamma_reach 0.999990 | ent_coef 0.00040 | elapsed 28.30s
iter 00123 | success 0.011 | cost 28.9 | energy 139.3 | actor_loss 0.34082 | energy_loss 769.75821 | reach_loss 37495283.85000 | mean_bound_loss 0.90652 | entropy 2.1747 | gamma_reach 0.999990 | ent_coef 0.00039 | elapsed 28.67s
iter 00124 | success 0.016 | cost 65.3 | energy 316.9 | actor_loss 0.32010 | energy_loss 748.62283 | reach_loss 41450847.30000 | mean_bound_loss 0.35556 | entropy 2.1761 | gamma_reach 0.999990 | ent_coef 0.00038 | elapsed 28.71s
iter 00125 | success 0.010 | cost 13.1 | energy 67.1 | actor_loss 0.32355 | energy_loss 889.25843 | reach_loss 44356742.00000 | mean_bound_loss 0.81895 | entropy 2.1771 | gamma_reach 0.999990 | ent_coef 0.00038 | elapsed 28.74s
iter 00126 | success 0.006 | cost 2.9 | energy 21.7 | actor_loss 0.31770 | energy_loss 1185.26082 | reach_loss 41888983.15000 | mean_bound_loss 1.08174 | entropy 2.1771 | gamma_reach 0.999990 | ent_coef 0.00038 | elapsed 28.62s
iter 00127 | success 0.009 | cost 3.8 | energy 27.0 | actor_loss 0.28501 | energy_loss 1052.70857 | reach_loss 63249948.30000 | mean_bound_loss 1.88107 | entropy 2.1765 | gamma_reach 0.999990 | ent_coef 0.00037 | elapsed 28.41s
iter 00128 | success 0.008 | cost 3.6 | energy 29.8 | actor_loss 0.33015 | energy_loss 1121.55851 | reach_loss 95803393.50000 | mean_bound_loss 2.12608 | entropy 2.1742 | gamma_reach 0.999990 | ent_coef 0.00036 | elapsed 28.03s
iter 00129 | success 0.008 | cost 4.1 | energy 29.5 | actor_loss 0.33811 | energy_loss 1091.45923 | reach_loss 121436185.60000 | mean_bound_loss 2.34976 | entropy 2.1693 | gamma_reach 0.999990 | ent_coef 0.00036 | elapsed 28.45s
iter 00130 | success 0.007 | cost 7.1 | energy 37.7 | actor_loss 0.31238 | energy_loss 1002.67490 | reach_loss 105651255.90000 | mean_bound_loss 2.31149 | entropy 2.1633 | gamma_reach 0.999990 | ent_coef 0.00036 | elapsed 28.32s
debug 00130 | std_mean 0.4973 | std_min 0.4941 | std_max 0.4992 | done_mean 0.9462 | energy_min_ratio 0.4611 | energy_neg_ratio 0.7600 | e_cons [5.569e+00, 8.000e+00] | first_emin_step 108.31 | act_clip_ratio 0.5670 | act_abs [2.835e+00, 2.183e+01] | act_mean_abs [2.770e+00, 2.133e+01] | act_mean_clip_ratio 0.5302 | clipped_act_abs [7.691e-01, 1.000e+00] | init_energy [-3.999e+02, 2.036e+02, 7.995e+02] | v_reach [-5.303e+04, 1.212e+03] | t_reach [-5.000e+03, 1.206e+03] | reach_clip_ratio 0.3780 | open_ratio 0.0538 | t_done [-3.000e+02, 1.206e+03] | t_open [-5.000e+03, 7.927e+02] | v_open [-3.559e+04, 1.098e+03] | tmin_src done 0 t 199 v -3.163e+04 next_v -5.000e+03 g 6.813e+01 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.364e+02 | adv_open_std 3.029e+02
iter 00131 | success 0.010 | cost 33.0 | energy 145.0 | actor_loss 0.35970 | energy_loss 1054.91359 | reach_loss 150304740.00000 | mean_bound_loss 1.84098 | entropy 2.1594 | gamma_reach 0.999990 | ent_coef 0.00035 | elapsed 28.37s
iter 00132 | success 0.034 | cost 109.6 | energy 531.8 | actor_loss 0.29983 | energy_loss 931.39605 | reach_loss 207615066.20000 | mean_bound_loss 2.08901 | entropy 2.1569 | gamma_reach 0.999990 | ent_coef 0.00035 | elapsed 28.36s
iter 00133 | success 0.013 | cost 81.1 | energy 348.8 | actor_loss 0.33948 | energy_loss 1083.93591 | reach_loss 161604299.80000 | mean_bound_loss 3.09104 | entropy 2.1563 | gamma_reach 0.999990 | ent_coef 0.00034 | elapsed 27.87s
iter 00134 | success 0.018 | cost 96.3 | energy 402.4 | actor_loss 0.34701 | energy_loss 1600.23570 | reach_loss 250552054.80000 | mean_bound_loss 3.25235 | entropy 2.1575 | gamma_reach 0.999990 | ent_coef 0.00034 | elapsed 27.76s
iter 00135 | success 0.044 | cost 113.8 | energy 453.2 | actor_loss 0.33747 | energy_loss 1753.61066 | reach_loss 246607515.40000 | mean_bound_loss 1.95786 | entropy 2.1580 | gamma_reach 0.999990 | ent_coef 0.00033 | elapsed 28.27s
iter 00136 | success 0.111 | cost 116.5 | energy 521.9 | actor_loss 0.31588 | energy_loss 2513.06792 | reach_loss 222127388.40000 | mean_bound_loss 1.46095 | entropy 2.1553 | gamma_reach 0.999990 | ent_coef 0.00032 | elapsed 28.70s
iter 00137 | success 0.099 | cost 115.7 | energy 493.9 | actor_loss 0.30383 | energy_loss 3803.14678 | reach_loss 171682792.40000 | mean_bound_loss 1.31060 | entropy 2.1528 | gamma_reach 0.999990 | ent_coef 0.00032 | elapsed 28.79s
iter 00138 | success 0.064 | cost 82.0 | energy 541.9 | actor_loss 0.32559 | energy_loss 1654.83015 | reach_loss 85638015.50000 | mean_bound_loss 0.95234 | entropy 2.1542 | gamma_reach 0.999990 | ent_coef 0.00032 | elapsed 28.56s
iter 00139 | success 0.056 | cost 62.3 | energy 387.1 | actor_loss 0.30476 | energy_loss 1019.74385 | reach_loss 42739138.30000 | mean_bound_loss 0.32872 | entropy 2.1565 | gamma_reach 0.999990 | ent_coef 0.00031 | elapsed 28.18s
iter 00140 | success 0.040 | cost 61.3 | energy 373.7 | actor_loss 0.31038 | energy_loss 1494.89594 | reach_loss 37240403.65000 | mean_bound_loss 0.24286 | entropy 2.1592 | gamma_reach 0.999990 | ent_coef 0.00030 | elapsed 28.03s
debug 00140 | std_mean 0.4971 | std_min 0.4914 | std_max 0.5000 | done_mean 0.8949 | energy_min_ratio 0.4867 | energy_neg_ratio 0.7717 | e_cons [5.805e+00, 8.000e+00] | first_emin_step 103.18 | act_clip_ratio 0.6080 | act_abs [2.431e+00, 1.519e+01] | act_mean_abs [2.372e+00, 1.430e+01] | act_mean_clip_ratio 0.5805 | clipped_act_abs [7.916e-01, 1.000e+00] | init_energy [-3.984e+02, 1.979e+02, 7.993e+02] | v_reach [-6.178e+04, 1.538e+03] | t_reach [-5.000e+03, 1.203e+03] | reach_clip_ratio 0.1667 | open_ratio 0.1051 | t_done [-3.000e+02, 1.203e+03] | t_open [-5.000e+03, 7.906e+02] | v_open [-4.967e+04, 1.470e+03] | tmin_src done 0 t 199 v -2.439e+04 next_v -5.000e+03 g -3.000e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.413e+02 | adv_open_std 2.210e+02
iter 00141 | success 0.057 | cost 64.8 | energy 391.0 | actor_loss 0.28023 | energy_loss 518.60924 | reach_loss 37583259.95000 | mean_bound_loss 0.43792 | entropy 2.1612 | gamma_reach 0.999990 | ent_coef 0.00030 | elapsed 28.70s
iter 00142 | success 0.030 | cost 55.2 | energy 333.0 | actor_loss 0.26767 | energy_loss 842.45510 | reach_loss 37617973.90000 | mean_bound_loss 0.71223 | entropy 2.1629 | gamma_reach 0.999990 | ent_coef 0.00030 | elapsed 28.66s
iter 00143 | success 0.028 | cost 55.4 | energy 376.0 | actor_loss 0.26752 | energy_loss 990.67504 | reach_loss 49932338.20000 | mean_bound_loss 0.54568 | entropy 2.1635 | gamma_reach 0.999990 | ent_coef 0.00029 | elapsed 28.97s
iter 00144 | success 0.090 | cost 100.7 | energy 527.8 | actor_loss 0.27069 | energy_loss 2353.51909 | reach_loss 138395538.00000 | mean_bound_loss 0.72128 | entropy 2.1659 | gamma_reach 0.999990 | ent_coef 0.00028 | elapsed 29.63s
iter 00145 | success 0.016 | cost 46.8 | energy 170.9 | actor_loss 0.28299 | energy_loss 1527.15407 | reach_loss 170744394.80000 | mean_bound_loss 0.63805 | entropy 2.1695 | gamma_reach 0.999990 | ent_coef 0.00028 | elapsed 29.15s
iter 00146 | success 0.011 | cost 26.8 | energy 140.8 | actor_loss 0.27362 | energy_loss 1548.89358 | reach_loss 153764147.60000 | mean_bound_loss 1.11598 | entropy 2.1764 | gamma_reach 0.999990 | ent_coef 0.00028 | elapsed 29.03s
iter 00147 | success 0.008 | cost 25.1 | energy 138.8 | actor_loss 0.26385 | energy_loss 1107.95464 | reach_loss 136410198.80000 | mean_bound_loss 1.18265 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00027 | elapsed 29.54s
iter 00148 | success 0.010 | cost 35.2 | energy 155.0 | actor_loss 0.26845 | energy_loss 1752.94346 | reach_loss 144977990.60000 | mean_bound_loss 1.53478 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00026 | elapsed 29.50s
iter 00149 | success 0.009 | cost 11.7 | energy 83.1 | actor_loss 0.29032 | energy_loss 1435.02008 | reach_loss 84350182.30000 | mean_bound_loss 1.06151 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00026 | elapsed 30.91s
iter 00150 | success 0.011 | cost 13.2 | energy 82.7 | actor_loss 0.28111 | energy_loss 1324.12348 | reach_loss 60251659.95000 | mean_bound_loss 0.60930 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00026 | elapsed 29.50s
debug 00150 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.8949 | energy_min_ratio 0.5215 | energy_neg_ratio 0.7849 | e_cons [6.217e+00, 8.000e+00] | first_emin_step 96.19 | act_clip_ratio 0.6822 | act_abs [3.831e+00, 2.566e+01] | act_mean_abs [3.784e+00, 2.504e+01] | act_mean_clip_ratio 0.6539 | clipped_act_abs [8.308e-01, 1.000e+00] | init_energy [-4.000e+02, 2.056e+02, 7.983e+02] | v_reach [-7.130e+04, 1.341e+03] | t_reach [-5.000e+03, 9.951e+02] | reach_clip_ratio 0.4803 | open_ratio 0.1051 | t_done [-3.000e+02, 9.951e+02] | t_open [-5.000e+03, 7.894e+02] | v_open [-6.103e+04, 1.193e+03] | tmin_src done 0 t 199 v -1.091e+04 next_v -5.000e+03 g 1.999e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.108e+02 | adv_open_std 1.871e+02
iter 00151 | success 0.011 | cost 18.4 | energy 109.3 | actor_loss 0.27158 | energy_loss 1926.92050 | reach_loss 211088115.40000 | mean_bound_loss 0.36081 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00025 | elapsed 29.21s
iter 00152 | success 0.010 | cost 15.8 | energy 75.7 | actor_loss 0.27826 | energy_loss 1500.55966 | reach_loss 122305947.80000 | mean_bound_loss 0.78885 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00024 | elapsed 29.40s
iter 00153 | success 0.010 | cost 15.3 | energy 79.7 | actor_loss 0.26314 | energy_loss 410.30611 | reach_loss 109439272.00000 | mean_bound_loss 0.83256 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00024 | elapsed 30.09s
iter 00154 | success 0.016 | cost 18.8 | energy 95.0 | actor_loss 0.26887 | energy_loss 2012.41496 | reach_loss 302519369.20000 | mean_bound_loss 0.52109 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00023 | elapsed 30.00s
iter 00155 | success 0.015 | cost 18.8 | energy 88.9 | actor_loss 0.26908 | energy_loss 1128.28689 | reach_loss 286315432.40000 | mean_bound_loss 0.59084 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00023 | elapsed 30.09s
iter 00156 | success 0.012 | cost 16.6 | energy 84.2 | actor_loss 0.26148 | energy_loss 438.00956 | reach_loss 305053952.00000 | mean_bound_loss 0.60478 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00022 | elapsed 30.58s
iter 00157 | success 0.014 | cost 17.7 | energy 81.6 | actor_loss 0.26687 | energy_loss 873.26575 | reach_loss 269196930.60000 | mean_bound_loss 0.50827 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00022 | elapsed 30.70s
iter 00158 | success 0.014 | cost 13.8 | energy 71.1 | actor_loss 0.25692 | energy_loss 1007.55954 | reach_loss 314803825.20000 | mean_bound_loss 3.89564 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00022 | elapsed 29.60s
iter 00159 | success 0.009 | cost 12.0 | energy 84.8 | actor_loss 0.25614 | energy_loss 680.68734 | reach_loss 302970549.60000 | mean_bound_loss 5.88243 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00021 | elapsed 27.38s
