iter 00001 | success 0.011 | cost 43.9 | energy 69.9 | reach_rate 0.011 | safe_rate 0.679 | unsafe_before_reach 0.000 | no_reach 0.989 | actor_loss 0.01787 | energy_loss 90.48900 | reach_loss 70965.86719 | mean_bound_loss 0.00000 | entropy 2.1751 | gamma_reach 0.999000 | ent_coef 0.00100 | elapsed 27.78s
iter 00015 | success 0.043 | cost 99.3 | energy 288.9 | reach_rate 0.047 | safe_rate 0.530 | unsafe_before_reach 0.004 | no_reach 0.953 | actor_loss 0.31905 | energy_loss 23.06243 | reach_loss 347443.76680 | mean_bound_loss 0.49480 | entropy 2.1774 | gamma_reach 0.999139 | ent_coef 0.00093 | elapsed 28.83s
iter 00016 | success 0.050 | cost 96.2 | energy 318.7 | reach_rate 0.058 | safe_rate 0.501 | unsafe_before_reach 0.008 | no_reach 0.942 | actor_loss 0.31613 | energy_loss 185.36556 | reach_loss 930821.86484 | mean_bound_loss 0.42307 | entropy 2.1774 | gamma_reach 0.999148 | ent_coef 0.00093 | elapsed 28.81s
iter 00017 | success 0.068 | cost 99.5 | energy 362.0 | reach_rate 0.094 | safe_rate 0.485 | unsafe_before_reach 0.025 | no_reach 0.906 | actor_loss 0.34034 | energy_loss 9.76513 | reach_loss 2107031.10938 | mean_bound_loss 0.54349 | entropy 2.1773 | gamma_reach 0.999158 | ent_coef 0.00092 | elapsed 28.99s
iter 00018 | success 0.056 | cost 93.5 | energy 342.7 | reach_rate 0.074 | safe_rate 0.473 | unsafe_before_reach 0.018 | no_reach 0.926 | actor_loss 0.32090 | energy_loss 21.24695 | reach_loss 6119675.11250 | mean_bound_loss 0.40716 | entropy 2.1774 | gamma_reach 0.999168 | ent_coef 0.00092 | elapsed 28.02s
iter 00019 | success 0.064 | cost 95.7 | energy 340.2 | reach_rate 0.082 | safe_rate 0.452 | unsafe_before_reach 0.018 | no_reach 0.918 | actor_loss 0.32092 | energy_loss 12.54135 | reach_loss 7122690.75625 | mean_bound_loss 0.36847 | entropy 2.1774 | gamma_reach 0.999178 | ent_coef 0.00091 | elapsed 28.87s
iter 00020 | success 0.095 | cost 100.5 | energy 346.6 | reach_rate 0.136 | safe_rate 0.448 | unsafe_before_reach 0.041 | no_reach 0.864 | actor_loss 0.33606 | energy_loss 16.32020 | reach_loss 8582615.80000 | mean_bound_loss 0.25847 | entropy 2.1774 | gamma_reach 0.999188 | ent_coef 0.00090 | elapsed 28.08s
debug 00020 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.8803 | energy_min_ratio 0.4481 | energy_neg_ratio 0.7497 | e_cons [5.401e+00, 8.000e+00] | first_emin_step 110.92 | act_clip_ratio 0.5150 | act_abs [1.168e+00, 6.978e+00] | act_mean_abs [1.108e+00, 5.681e+00] | act_mean_clip_ratio 0.4987 | clipped_act_abs [7.563e-01, 1.000e+00] | act_mean_abs_dim [1.481e+00, 7.804e-01, 1.063e+00] | act_mean_clip_dim [0.6658, 0.3186, 0.5116] | clipped_act_abs_dim [8.321e-01, 6.771e-01, 7.595e-01] | init_energy [-3.997e+02, 2.047e+02, 7.998e+02] | v_reach [-1.353e+04, 1.890e+03] | t_reach [-4.996e+03, 1.107e+03] | reach_clip_ratio 0.2033 | open_ratio 0.1197 | t_done [-3.000e+02, 1.107e+03] | t_open [-4.996e+03, 7.936e+02] | v_open [-1.337e+04, 1.785e+03] | tmin_src done 0 t 199 v -1.198e+04 next_v -5.000e+03 g -3.000e+02 h -3.000e+02 energy -3.075e+02 | adv_total_std 4.773e+02 | adv_open_std 4.190e+02
iter 00021 | success 0.089 | cost 93.0 | energy 338.1 | reach_rate 0.143 | safe_rate 0.399 | unsafe_before_reach 0.053 | no_reach 0.857 | actor_loss 0.34668 | energy_loss 27.16511 | reach_loss 11501752.15000 | mean_bound_loss 0.33856 | entropy 2.1774 | gamma_reach 0.999198 | ent_coef 0.00090 | elapsed 27.95s
iter 00022 | success 0.066 | cost 93.0 | energy 332.9 | reach_rate 0.094 | safe_rate 0.358 | unsafe_before_reach 0.028 | no_reach 0.906 | actor_loss 0.33703 | energy_loss 22.10301 | reach_loss 15837046.11250 | mean_bound_loss 0.41942 | entropy 2.1774 | gamma_reach 0.999208 | ent_coef 0.00089 | elapsed 27.59s
iter 00023 | success 0.072 | cost 84.7 | energy 333.1 | reach_rate 0.100 | safe_rate 0.358 | unsafe_before_reach 0.028 | no_reach 0.900 | actor_loss 0.36094 | energy_loss 22.93467 | reach_loss 20161670.70000 | mean_bound_loss 0.81426 | entropy 2.1774 | gamma_reach 0.999218 | ent_coef 0.00089 | elapsed 28.69s
iter 00024 | success 0.056 | cost 83.0 | energy 326.5 | reach_rate 0.077 | safe_rate 0.349 | unsafe_before_reach 0.021 | no_reach 0.923 | actor_loss 0.37484 | energy_loss 9.25950 | reach_loss 22597660.55000 | mean_bound_loss 1.27646 | entropy 2.1774 | gamma_reach 0.999228 | ent_coef 0.00088 | elapsed 28.95s
iter 00025 | success 0.057 | cost 96.2 | energy 369.8 | reach_rate 0.082 | safe_rate 0.343 | unsafe_before_reach 0.025 | no_reach 0.918 | actor_loss 0.35885 | energy_loss 20.81109 | reach_loss 21971200.67500 | mean_bound_loss 0.80135 | entropy 2.1774 | gamma_reach 0.999238 | ent_coef 0.00088 | elapsed 27.49s
iter 00026 | success 0.045 | cost 84.0 | energy 291.2 | reach_rate 0.052 | safe_rate 0.374 | unsafe_before_reach 0.007 | no_reach 0.948 | actor_loss 0.49347 | energy_loss 8.00885 | reach_loss 22732906.92500 | mean_bound_loss 0.74458 | entropy 2.1774 | gamma_reach 0.999248 | ent_coef 0.00088 | elapsed 28.02s
iter 00027 | success 0.060 | cost 97.0 | energy 332.7 | reach_rate 0.073 | safe_rate 0.360 | unsafe_before_reach 0.013 | no_reach 0.927 | actor_loss 0.35142 | energy_loss 99.70794 | reach_loss 31546983.77500 | mean_bound_loss 0.77340 | entropy 2.1774 | gamma_reach 0.999257 | ent_coef 0.00087 | elapsed 27.94s
iter 00028 | success 0.096 | cost 88.7 | energy 356.2 | reach_rate 0.143 | safe_rate 0.395 | unsafe_before_reach 0.046 | no_reach 0.857 | actor_loss 0.32210 | energy_loss 94.87198 | reach_loss 33446336.82500 | mean_bound_loss 1.12116 | entropy 2.1774 | gamma_reach 0.999267 | ent_coef 0.00087 | elapsed 28.64s
iter 00029 | success 0.120 | cost 74.9 | energy 322.5 | reach_rate 0.178 | safe_rate 0.405 | unsafe_before_reach 0.057 | no_reach 0.822 | actor_loss 0.34087 | energy_loss 61.09321 | reach_loss 39211865.50000 | mean_bound_loss 0.93995 | entropy 2.1774 | gamma_reach 0.999277 | ent_coef 0.00086 | elapsed 28.77s
iter 00030 | success 0.304 | cost 84.7 | energy 390.2 | reach_rate 0.529 | safe_rate 0.398 | unsafe_before_reach 0.225 | no_reach 0.471 | actor_loss 0.40281 | energy_loss 28.53457 | reach_loss 59003548.30000 | mean_bound_loss 2.16806 | entropy 2.1774 | gamma_reach 0.999287 | ent_coef 0.00086 | elapsed 28.14s
debug 00030 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.9462 | energy_min_ratio 0.4819 | energy_neg_ratio 0.7812 | e_cons [5.586e+00, 8.000e+00] | first_emin_step 104.15 | act_clip_ratio 0.5605 | act_abs [1.456e+00, 9.582e+00] | act_mean_abs [1.398e+00, 9.002e+00] | act_mean_clip_ratio 0.5380 | clipped_act_abs [7.719e-01, 1.000e+00] | act_mean_abs_dim [2.137e+00, 8.804e-01, 1.176e+00] | act_mean_clip_dim [0.7191, 0.3678, 0.5270] | clipped_act_abs_dim [8.595e-01, 6.879e-01, 7.684e-01] | init_energy [-3.992e+02, 2.059e+02, 7.998e+02] | v_reach [-2.428e+04, 2.454e+03] | t_reach [-4.997e+03, 1.725e+03] | reach_clip_ratio 0.4891 | open_ratio 0.0538 | t_done [-3.000e+02, 1.725e+03] | t_open [-4.997e+03, 7.869e+02] | v_open [-2.384e+04, 2.454e+03] | tmin_src done 0 t 199 v -1.608e+04 next_v -5.000e+03 g -3.000e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 6.857e+02 | adv_open_std 6.813e+02
iter 00031 | success 0.314 | cost 82.3 | energy 372.1 | reach_rate 0.600 | safe_rate 0.367 | unsafe_before_reach 0.286 | no_reach 0.400 | actor_loss 0.34063 | energy_loss 22.18838 | reach_loss 19917659.72500 | mean_bound_loss 1.59157 | entropy 2.1770 | gamma_reach 0.999297 | ent_coef 0.00085 | elapsed 28.35s
iter 00032 | success 0.255 | cost 81.8 | energy 336.5 | reach_rate 0.463 | safe_rate 0.313 | unsafe_before_reach 0.208 | no_reach 0.537 | actor_loss 0.35880 | energy_loss 14.84551 | reach_loss 13590828.03750 | mean_bound_loss 1.67709 | entropy 2.1755 | gamma_reach 0.999307 | ent_coef 0.00085 | elapsed 28.06s
iter 00033 | success 0.248 | cost 79.7 | energy 326.3 | reach_rate 0.473 | safe_rate 0.281 | unsafe_before_reach 0.225 | no_reach 0.527 | actor_loss 0.36082 | energy_loss 72.33239 | reach_loss 14035334.85000 | mean_bound_loss 0.89453 | entropy 2.1726 | gamma_reach 0.999317 | ent_coef 0.00084 | elapsed 28.31s
iter 00034 | success 0.241 | cost 79.5 | energy 322.7 | reach_rate 0.471 | safe_rate 0.292 | unsafe_before_reach 0.230 | no_reach 0.529 | actor_loss 0.35003 | energy_loss 86.15791 | reach_loss 12759234.35000 | mean_bound_loss 0.98516 | entropy 2.1706 | gamma_reach 0.999327 | ent_coef 0.00084 | elapsed 28.21s
iter 00035 | success 0.190 | cost 76.1 | energy 331.7 | reach_rate 0.334 | safe_rate 0.196 | unsafe_before_reach 0.143 | no_reach 0.666 | actor_loss 0.35296 | energy_loss 72.86203 | reach_loss 8189887.05000 | mean_bound_loss 0.66523 | entropy 2.1696 | gamma_reach 0.999337 | ent_coef 0.00083 | elapsed 27.87s
iter 00036 | success 0.219 | cost 76.2 | energy 341.9 | reach_rate 0.356 | safe_rate 0.227 | unsafe_before_reach 0.136 | no_reach 0.644 | actor_loss 0.36581 | energy_loss 32.53532 | reach_loss 8982328.55000 | mean_bound_loss 0.79298 | entropy 2.1674 | gamma_reach 0.999347 | ent_coef 0.00082 | elapsed 27.77s
iter 00037 | success 0.218 | cost 72.7 | energy 327.7 | reach_rate 0.361 | safe_rate 0.222 | unsafe_before_reach 0.144 | no_reach 0.639 | actor_loss 0.38197 | energy_loss 105.15998 | reach_loss 7374637.73125 | mean_bound_loss 0.89735 | entropy 2.1637 | gamma_reach 0.999356 | ent_coef 0.00082 | elapsed 28.52s
iter 00038 | success 0.218 | cost 68.5 | energy 297.6 | reach_rate 0.366 | safe_rate 0.242 | unsafe_before_reach 0.148 | no_reach 0.634 | actor_loss 0.36658 | energy_loss 17.29501 | reach_loss 5156904.55625 | mean_bound_loss 0.96328 | entropy 2.1587 | gamma_reach 0.999366 | ent_coef 0.00082 | elapsed 26.65s
iter 00039 | success 0.218 | cost 68.4 | energy 286.2 | reach_rate 0.377 | safe_rate 0.260 | unsafe_before_reach 0.159 | no_reach 0.623 | actor_loss 0.36085 | energy_loss 10.57865 | reach_loss 4988262.75625 | mean_bound_loss 0.87897 | entropy 2.1508 | gamma_reach 0.999376 | ent_coef 0.00081 | elapsed 28.42s
iter 00040 | success 0.258 | cost 74.7 | energy 310.1 | reach_rate 0.482 | safe_rate 0.303 | unsafe_before_reach 0.225 | no_reach 0.518 | actor_loss 0.37351 | energy_loss 15.85659 | reach_loss 5583400.23125 | mean_bound_loss 1.52119 | entropy 2.1444 | gamma_reach 0.999386 | ent_coef 0.00081 | elapsed 28.22s
debug 00040 | std_mean 0.4939 | std_min 0.4876 | std_max 0.4990 | done_mean 0.9342 | energy_min_ratio 0.4431 | energy_neg_ratio 0.7479 | e_cons [5.338e+00, 8.000e+00] | first_emin_step 111.95 | act_clip_ratio 0.5177 | act_abs [1.852e+00, 1.144e+01] | act_mean_abs [1.786e+00, 1.007e+01] | act_mean_clip_ratio 0.4838 | clipped_act_abs [7.483e-01, 1.000e+00] | act_mean_abs_dim [3.746e+00, 7.028e-01, 9.096e-01] | act_mean_clip_dim [0.8261, 0.1829, 0.4426] | clipped_act_abs_dim [9.148e-01, 6.220e-01, 7.082e-01] | init_energy [-3.992e+02, 1.989e+02, 7.999e+02] | v_reach [-9.483e+03, 3.131e+03] | t_reach [-4.997e+03, 1.732e+03] | reach_clip_ratio 0.1984 | open_ratio 0.0658 | t_done [-3.000e+02, 1.732e+03] | t_open [-4.997e+03, 7.931e+02] | v_open [-9.483e+03, 2.848e+03] | tmin_src done 0 t 199 v -5.348e+03 next_v -5.000e+03 g -3.000e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 7.758e+02 | adv_open_std 7.163e+02
iter 00041 | success 0.244 | cost 72.0 | energy 306.5 | reach_rate 0.428 | safe_rate 0.328 | unsafe_before_reach 0.185 | no_reach 0.572 | actor_loss 0.39650 | energy_loss 10.19629 | reach_loss 10149956.11250 | mean_bound_loss 1.46434 | entropy 2.1363 | gamma_reach 0.999396 | ent_coef 0.00080 | elapsed 28.35s
iter 00042 | success 0.134 | cost 57.4 | energy 264.8 | reach_rate 0.212 | safe_rate 0.244 | unsafe_before_reach 0.078 | no_reach 0.788 | actor_loss 0.41230 | energy_loss 17.56333 | reach_loss 7938686.96875 | mean_bound_loss 1.46992 | entropy 2.1291 | gamma_reach 0.999406 | ent_coef 0.00080 | elapsed 28.79s
iter 00043 | success 0.115 | cost 57.3 | energy 277.1 | reach_rate 0.189 | safe_rate 0.198 | unsafe_before_reach 0.074 | no_reach 0.811 | actor_loss 0.36511 | energy_loss 17.83164 | reach_loss 8407742.15625 | mean_bound_loss 1.11185 | entropy 2.1228 | gamma_reach 0.999416 | ent_coef 0.00079 | elapsed 27.83s
iter 00044 | success 0.021 | cost 18.8 | energy 114.3 | reach_rate 0.021 | safe_rate 0.114 | unsafe_before_reach 0.000 | no_reach 0.979 | actor_loss 0.35080 | energy_loss 55.37550 | reach_loss 2230801.78750 | mean_bound_loss 0.63260 | entropy 2.1149 | gamma_reach 0.999426 | ent_coef 0.00078 | elapsed 25.72s
iter 00045 | success 0.022 | cost 16.4 | energy 97.3 | reach_rate 0.023 | safe_rate 0.097 | unsafe_before_reach 0.000 | no_reach 0.977 | actor_loss 0.33744 | energy_loss 18.77985 | reach_loss 1634736.27500 | mean_bound_loss 0.38869 | entropy 2.1098 | gamma_reach 0.999436 | ent_coef 0.00078 | elapsed 28.55s
iter 00046 | success 0.021 | cost 20.0 | energy 105.4 | reach_rate 0.021 | safe_rate 0.106 | unsafe_before_reach 0.000 | no_reach 0.979 | actor_loss 0.33719 | energy_loss 30.12629 | reach_loss 1486014.66406 | mean_bound_loss 0.45959 | entropy 2.1061 | gamma_reach 0.999445 | ent_coef 0.00077 | elapsed 27.96s
iter 00047 | success 0.015 | cost 21.9 | energy 146.4 | reach_rate 0.015 | safe_rate 0.135 | unsafe_before_reach 0.000 | no_reach 0.985 | actor_loss 0.32906 | energy_loss 58.32283 | reach_loss 1261098.38281 | mean_bound_loss 0.47155 | entropy 2.1036 | gamma_reach 0.999455 | ent_coef 0.00077 | elapsed 27.98s
iter 00048 | success 0.028 | cost 34.8 | energy 147.4 | reach_rate 0.029 | safe_rate 0.104 | unsafe_before_reach 0.001 | no_reach 0.971 | actor_loss 0.32331 | energy_loss 55.19292 | reach_loss 1238851.69687 | mean_bound_loss 0.35670 | entropy 2.0997 | gamma_reach 0.999465 | ent_coef 0.00076 | elapsed 28.58s
iter 00049 | success 0.021 | cost 29.8 | energy 153.3 | reach_rate 0.021 | safe_rate 0.135 | unsafe_before_reach 0.000 | no_reach 0.979 | actor_loss 0.32579 | energy_loss 88.88679 | reach_loss 1254823.48594 | mean_bound_loss 0.33504 | entropy 2.0963 | gamma_reach 0.999475 | ent_coef 0.00076 | elapsed 27.77s
iter 00050 | success 0.022 | cost 40.4 | energy 163.6 | reach_rate 0.022 | safe_rate 0.093 | unsafe_before_reach 0.000 | no_reach 0.978 | actor_loss 0.32806 | energy_loss 77.59616 | reach_loss 1408970.04219 | mean_bound_loss 0.31966 | entropy 2.0925 | gamma_reach 0.999485 | ent_coef 0.00076 | elapsed 28.80s
debug 00050 | std_mean 0.4858 | std_min 0.4759 | std_max 0.4953 | done_mean 0.9272 | energy_min_ratio 0.4254 | energy_neg_ratio 0.7255 | e_cons [5.193e+00, 8.000e+00] | first_emin_step 115.50 | act_clip_ratio 0.5179 | act_abs [2.288e+00, 1.568e+01] | act_mean_abs [2.202e+00, 1.463e+01] | act_mean_clip_ratio 0.5020 | clipped_act_abs [7.301e-01, 1.000e+00] | act_mean_abs_dim [5.170e+00, 6.556e-01, 7.815e-01] | act_mean_clip_dim [0.9043, 0.2654, 0.3363] | clipped_act_abs_dim [9.523e-01, 5.903e-01, 6.476e-01] | init_energy [-3.997e+02, 2.064e+02, 7.999e+02] | v_reach [-1.211e+04, 2.535e+03] | t_reach [-4.688e+03, 1.708e+03] | reach_clip_ratio 0.0219 | open_ratio 0.0728 | t_done [-3.000e+02, 1.708e+03] | t_open [-4.688e+03, 7.904e+02] | v_open [-7.153e+03, 2.341e+03] | tmin_src done 0 t 102 v -6.700e+03 next_v -5.000e+03 g 2.849e+02 h -3.000e+02 energy 2.734e+02 | adv_total_std 5.486e+02 | adv_open_std 5.135e+02
iter 00051 | success 0.016 | cost 33.6 | energy 129.5 | reach_rate 0.017 | safe_rate 0.078 | unsafe_before_reach 0.001 | no_reach 0.983 | actor_loss 0.32519 | energy_loss 71.36468 | reach_loss 1346888.71875 | mean_bound_loss 0.26604 | entropy 2.0895 | gamma_reach 0.999495 | ent_coef 0.00075 | elapsed 28.85s
iter 00052 | success 0.009 | cost 12.0 | energy 49.0 | reach_rate 0.009 | safe_rate 0.092 | unsafe_before_reach 0.000 | no_reach 0.991 | actor_loss 0.32621 | energy_loss 30.69240 | reach_loss 1262267.41094 | mean_bound_loss 0.24466 | entropy 2.0878 | gamma_reach 0.999505 | ent_coef 0.00075 | elapsed 27.49s
iter 00053 | success 0.011 | cost 15.9 | energy 48.6 | reach_rate 0.011 | safe_rate 0.124 | unsafe_before_reach 0.000 | no_reach 0.989 | actor_loss 0.33243 | energy_loss 54.98239 | reach_loss 1351356.39688 | mean_bound_loss 0.31714 | entropy 2.0864 | gamma_reach 0.999515 | ent_coef 0.00074 | elapsed 28.69s
iter 00054 | success 0.017 | cost 22.2 | energy 91.6 | reach_rate 0.017 | safe_rate 0.104 | unsafe_before_reach 0.000 | no_reach 0.983 | actor_loss 0.33000 | energy_loss 40.34824 | reach_loss 1655041.01406 | mean_bound_loss 0.27247 | entropy 2.0860 | gamma_reach 0.999525 | ent_coef 0.00073 | elapsed 28.17s
iter 00055 | success 0.032 | cost 68.5 | energy 277.5 | reach_rate 0.037 | safe_rate 0.121 | unsafe_before_reach 0.005 | no_reach 0.963 | actor_loss 0.32324 | energy_loss 30.11958 | reach_loss 1886623.14844 | mean_bound_loss 0.21429 | entropy 2.0849 | gamma_reach 0.999535 | ent_coef 0.00073 | elapsed 27.61s
iter 00056 | success 0.019 | cost 56.1 | energy 202.7 | reach_rate 0.020 | safe_rate 0.128 | unsafe_before_reach 0.001 | no_reach 0.980 | actor_loss 0.33021 | energy_loss 55.56246 | reach_loss 2238554.70000 | mean_bound_loss 0.17781 | entropy 2.0847 | gamma_reach 0.999545 | ent_coef 0.00072 | elapsed 27.99s
iter 00057 | success 0.023 | cost 71.1 | energy 256.1 | reach_rate 0.023 | safe_rate 0.150 | unsafe_before_reach 0.000 | no_reach 0.977 | actor_loss 0.33065 | energy_loss 63.27324 | reach_loss 3405261.07500 | mean_bound_loss 0.24000 | entropy 2.0838 | gamma_reach 0.999554 | ent_coef 0.00072 | elapsed 26.83s
iter 00058 | success 0.017 | cost 54.1 | energy 170.9 | reach_rate 0.017 | safe_rate 0.161 | unsafe_before_reach 0.000 | no_reach 0.983 | actor_loss 0.35222 | energy_loss 71.64899 | reach_loss 5443239.48125 | mean_bound_loss 0.19984 | entropy 2.0831 | gamma_reach 0.999564 | ent_coef 0.00072 | elapsed 29.18s
iter 00059 | success 0.022 | cost 26.4 | energy 178.6 | reach_rate 0.022 | safe_rate 0.179 | unsafe_before_reach 0.000 | no_reach 0.978 | actor_loss 0.32971 | energy_loss 92.74361 | reach_loss 3146754.82187 | mean_bound_loss 0.23050 | entropy 2.0822 | gamma_reach 0.999574 | ent_coef 0.00071 | elapsed 27.64s
iter 00060 | success 0.022 | cost 23.2 | energy 149.1 | reach_rate 0.022 | safe_rate 0.139 | unsafe_before_reach 0.000 | no_reach 0.978 | actor_loss 0.34251 | energy_loss 148.71342 | reach_loss 2456973.49063 | mean_bound_loss 0.18952 | entropy 2.0842 | gamma_reach 0.999584 | ent_coef 0.00071 | elapsed 27.89s
